year,vcnaics3,pct_high_growth_emp
1979,423,5.95280571483532
1979,424,5.80367003789818
1979,425,7.506893720170541
1979,441,6.0297393815910265
1979,442,10.223215425147256
1979,443,9.24650937775767
1979,444,6.34119711160259
1979,445,6.485167116398238
1979,446,5.806991016632571
1979,447,11.368270711624666
1979,448,6.6199216333264586
1979,451,11.196195948288672
1979,452,0.6917925981844757
1979,453,14.599664676818684
1979,454,7.475693636221789
1979,481,1.187331650655136
1979,483,6.664162989390668
1979,484,8.13543468613899
1979,485,7.458887781896506
1979,486,0.9403275521654523
1979,487,13.953708973629292
1979,488,9.975131678534469
1979,492,5.853091284966729
1979,493,2.344326976579493
1979,511,3.844530154171591
1979,512,14.19476665767467
1979,515,5.424744527179625
1979,517,0.4462373372627604
1979,518,6.5494366642097495
1979,519,6.235289722419397
1979,521,0.0
1979,522,1.1338402513535577
1979,523,7.919855261230517
1979,524,9.145418740845775
1979,525,12.615340253748558
1979,531,16.97455483313354
1979,532,12.242711604811543
1979,533,15.626516548578085
1979,541,10.584660863852848
1979,551,1.5651279317738649
1979,561,13.626271497818044
1979,562,8.929543410128742
1979,611,5.213702818182988
1979,621,10.842839090890573
1979,622,0.6325249695532602
1979,623,6.3328816060859054
1979,624,11.981200795674223
1979,711,29.07716283379665
1979,712,5.628734819764826
1979,713,10.832809051288281
1979,721,9.498882282996433
1979,722,13.901231139498288
1979,811,14.507677169858813
1979,812,10.088772188276423
1979,813,9.626678577220533
1980,113,13.840104849279161
1980,114,25.487370740803527
1980,115,16.151074667660577
1980,211,6.381585171492821
1980,212,4.760067106339515
1980,213,11.794046661303298
1980,221,0.41359735274804044
1980,236,18.655778433370067
1980,237,10.977345081519116
1980,238,14.634584759762728
1980,311,2.312937404185044
1980,312,1.0250833820444933
1980,313,1.478767870265345
1980,314,4.997182040202893
1980,315,4.846559455841456
1980,316,2.012049710485507
1980,321,4.560645716272855
1980,322,1.047117942281585
1980,323,4.098319788602483
1980,324,1.5811199714271977
1980,325,1.0836173993809992
1980,326,2.837160411814454
1980,327,2.6106481935884918
1980,331,0.9547748154842597
1980,332,3.4844082207371367
1980,333,1.986010338604529
1980,334,1.9766775301752995
1980,335,1.703698070207777
1980,336,0.7748493499509695
1980,337,4.075348867897556
1980,339,4.528534135710335
1980,423,5.060524656275279
1980,424,5.123209044294298
1980,425,6.830225850071141
1980,441,5.172631429163776
1980,442,8.647766327876353
1980,443,8.279423164976448
1980,444,5.599136511653434
1980,445,5.774224721075288
1980,446,5.375450165829755
1980,447,10.129589056666362
1980,448,7.802226663067946
1980,451,9.608444316693813
1980,452,0.5982175871156602
1980,453,12.922334887861137
1980,454,5.247119719485724
1980,481,1.5755589299161759
1980,483,6.985134155184916
1980,484,6.963763307194062
1980,485,7.355598274027078
1980,486,0.8218875834298638
1980,487,14.509487283003633
1980,488,7.841360944586986
1980,492,5.233828325364912
1980,493,1.6008445580697268
1980,511,3.281574074213136
1980,512,12.271128168225793
1980,515,5.093892094006028
1980,517,0.7124622338806005
1980,518,5.102061760449914
1980,519,5.69641214351426
1980,521,0.0
1980,522,1.0481623676580467
1980,523,8.66044428936962
1980,524,6.348171194168863
1980,525,25.013396206194404
1980,531,15.313493850522548
1980,532,9.845763280164775
1980,533,25.64422277639235
1980,541,8.969707017926476
1980,551,1.4396831202419629
1980,561,12.316228613657401
1980,562,6.758845856551184
1980,611,4.298594410633513
1980,621,9.972245461166622
1980,622,0.7180733501128391
1980,623,4.6511434151153415
1980,624,10.837122615862778
1980,711,19.23322845833756
1980,712,4.512423444292832
1980,713,9.473234175648612
1980,721,8.741563359760933
1980,722,12.929474064820504
1980,811,12.051741853314738
1980,812,9.413466275727417
1980,813,8.514138757560808
1981,113,12.397181024508257
1981,114,24.442379182156134
1981,115,18.94749784827247
1981,211,9.016463414634146
1981,212,5.097284900495672
1981,213,18.39749775396799
1981,221,0.5878762123995233
1981,236,18.36789057752877
1981,237,12.291010899339968
1981,238,14.305879093896772
1981,311,3.3781101210465825
1981,312,1.485772393053938
1981,313,1.4258806451030204
1981,314,5.533470880232059
1981,315,2.058110624115133
1981,316,2.9066441947892607
1981,321,5.079202861522739
1981,322,1.2147006589860851
1981,323,5.673716675666029
1981,324,4.326760203266324
1981,325,1.5322543078441089
1981,326,3.853593320100136
1981,327,3.6923908636302203
1981,331,1.3708601603833899
1981,332,4.093714285714286
1981,333,2.8675556076157998
1981,334,2.5051283038138727
1981,335,1.7893773556338926
1981,336,1.3247126719272984
1981,337,5.260743349355161
1981,339,4.477309286478487
1981,423,6.478205494134985
1981,424,6.638062544109961
1981,425,8.062433906033263
1981,441,5.880794637209575
1981,442,8.162519478772888
1981,443,8.634501741220667
1981,444,5.745598244335684
1981,445,6.054062554518358
1981,446,5.349752931190544
1981,447,10.480306095382726
1981,448,6.004865419160588
1981,451,8.963288374756903
1981,452,0.7426650398323025
1981,453,12.607718826761205
1981,454,6.015880454579343
1981,481,1.194971176332834
1981,483,5.560554930633671
1981,484,6.691688008589841
1981,485,6.556879348824997
1981,486,0.8498244494095116
1981,487,11.618893823173194
1981,488,7.482448155029867
1981,492,5.967399450412191
1981,493,2.051227114355529
1981,511,4.610435715010215
1981,512,16.10930926754645
1981,515,6.047183724544773
1981,517,0.5533631386318327
1981,518,5.276332456888503
1981,519,5.007122507122507
1981,521,0.03329033331946236
1981,522,1.4324915309926016
1981,523,10.663452780032594
1981,524,7.923140465878747
1981,525,6.805625313912607
1981,531,15.146624797985147
1981,532,11.393983161975713
1981,533,14.392723381487427
1981,541,10.236508088084985
1981,551,2.3310024152058992
1981,561,12.830669923670287
1981,562,7.486919096113839
1981,611,3.9191681484046197
1981,621,11.193056160145375
1981,622,1.4215657742995509
1981,623,6.981046655711459
1981,624,9.728267926067472
1981,711,20.01378432827908
1981,712,9.015708057098488
1981,713,9.811677651145638
1981,721,9.536596236878156
1981,722,12.68041009329058
1981,811,12.386280564740407
1981,812,11.658509583485541
1981,813,7.655075957660258
1982,113,13.01285353202602
1982,114,26.62619254119688
1982,115,22.28255855333395
1982,211,8.412412325465244
1982,212,5.69875787639579
1982,213,15.792971730482227
1982,221,0.3512582965711519
1982,236,16.83070378836014
1982,237,11.29450430752613
1982,238,14.010429003265887
1982,311,3.1956306265035246
1982,312,1.275878884603449
1982,313,1.2693569690524031
1982,314,5.035484045722954
1982,315,5.285841551907508
1982,316,2.494996285658858
1982,321,4.40741003684865
1982,322,1.1844827786143703
1982,323,4.363087944750927
1982,324,1.4781144557064803
1982,325,1.5963645758239327
1982,326,2.9703571687829533
1982,327,2.845577867457578
1982,331,0.9590232339595913
1982,332,3.3729169161868433
1982,333,2.124543162977715
1982,334,2.199527790701394
1982,335,1.1020194986072425
1982,336,1.1291475425043995
1982,337,3.947132214343416
1982,339,4.424342395852239
1982,423,5.878268034861381
1982,424,5.729726117281101
1982,425,7.820049464482623
1982,441,6.159669227306557
1982,442,8.541085492992453
1982,443,10.8417280078366
1982,444,5.674111808902188
1982,445,6.47214377469276
1982,446,5.238376623932721
1982,447,10.84989946021097
1982,448,6.730475211229827
1982,451,10.154326640981779
1982,452,0.7117722371786785
1982,453,13.928495218141961
1982,454,5.675625033460036
1982,481,1.6728724657783283
1982,483,3.0919506462984723
1982,484,7.1670523091069915
1982,485,6.5684052366256465
1982,486,0.9663302218512054
1982,487,12.06400270910938
1982,488,7.1348263297294405
1982,492,5.650574035914042
1982,493,1.9685468250573241
1982,511,4.601233409416355
1982,512,14.513003468254047
1982,515,5.958681755810229
1982,517,0.8238983533193087
1982,518,5.404083802940604
1982,519,7.056929475425965
1982,521,0.10975609756097562
1982,522,1.4549288350026357
1982,523,11.477264137700175
1982,524,6.041155273590899
1982,525,5.3481624758220505
1982,531,13.736976228871626
1982,532,11.525416222241086
1982,533,15.587749862461031
1982,541,10.824645369406086
1982,551,2.4925640157128908
1982,561,13.481448325339837
1982,562,7.239406792193886
1982,611,3.593325868280616
1982,621,11.607175569597064
1982,622,1.6232392923444479
1982,623,5.921215543690963
1982,624,8.845467140502
1982,711,17.421563250562627
1982,712,8.205915343290632
1982,713,11.234481286032395
1982,721,10.05641869206692
1982,722,13.692922136099838
1982,811,12.696665862280195
1982,812,11.252703175938395
1982,813,9.283877320640261
1983,113,17.276126792558337
1983,114,19.620958751393534
1983,115,16.6921712281462
1983,211,3.880751660151651
1983,212,3.8434413592025525
1983,213,7.28023375830438
1983,221,0.5074616144861336
1983,236,20.163107947805457
1983,237,11.931684409460845
1983,238,16.385348888931997
1983,311,2.7437636858727315
1983,312,1.7511994202419938
1983,313,1.451863573426771
1983,314,5.058145449880789
1983,315,5.163811280846284
1983,316,2.0543490411682805
1983,321,5.264666897505397
1983,322,0.9816014422123123
1983,323,4.61310734095678
1983,324,1.5537155580295017
1983,325,1.1987518254608416
1983,326,3.068029493160313
1983,327,2.9816710855873323
1983,331,0.853441984559156
1983,332,2.9134785558472043
1983,333,3.0157603766115972
1983,334,2.231267014976324
1983,335,1.1977671704276946
1983,336,0.8805439220565301
1983,337,4.338458204802702
1983,339,4.615706888538305
1983,423,5.7785348205659295
1983,424,5.170458104411364
1983,425,6.790596233241425
1983,441,6.088796153731376
1983,442,8.85712709011644
1983,443,10.947290655927493
1983,444,5.774588476586673
1983,445,6.195272935370529
1983,446,5.0764787827960465
1983,447,9.960128094294143
1983,448,5.9976451229019
1983,451,9.040734604950677
1983,452,0.7603421198374691
1983,453,12.824602567820516
1983,454,6.161564883022617
1983,481,1.8682405697705091
1983,483,3.237942518810904
1983,484,7.037215945981042
1983,485,8.632126927434538
1983,486,0.7851801919884158
1983,487,10.859209597741708
1983,488,7.281154619345617
1983,492,5.748701261631558
1983,493,1.3950998650622832
1983,511,3.9142327546906093
1983,512,11.417876768695745
1983,515,5.486179447732302
1983,517,1.0301478620658426
1983,518,6.313753316189332
1983,519,6.389332592541148
1983,521,0.2244531505060398
1983,522,2.378039236434903
1983,523,16.054728329635267
1983,524,12.62548531714537
1983,525,11.263467189030363
1983,531,14.280625820912485
1983,532,10.870738394561371
1983,533,10.08254716981132
1983,541,9.858555808976446
1983,551,1.4432961210644317
1983,561,12.577420486734606
1983,562,6.67858489165077
1983,611,3.7586025757753854
1983,621,9.753828726801784
1983,622,2.33312048273657
1983,623,4.864900931260086
1983,624,8.207764332200641
1983,711,20.149030059621246
1983,712,2.649664886970351
1983,713,9.944528184674839
1983,721,8.322350997268426
1983,722,12.597039764793802
1983,811,12.481788360052496
1983,812,9.649879018481858
1983,813,7.810892243234606
1984,113,17.62632197414806
1984,114,28.87653917402201
1984,115,19.003528506619265
1984,211,3.6947998414086936
1984,212,6.229864286431381
1984,213,9.212240270942031
1984,221,0.44995074738366136
1984,236,25.18425264596289
1984,237,15.405728763459777
1984,238,20.606742144927168
1984,311,3.2681311794065957
1984,312,1.3259864415320228
1984,313,2.0422508211177424
1984,314,6.894557578948208
1984,315,6.496476833421924
1984,316,2.9142796520263103
1984,321,6.758398996432631
1984,322,1.2562788929136066
1984,323,5.095720681684884
1984,324,2.081744423380038
1984,325,1.4173157596212704
1984,326,4.396058385627826
1984,327,3.6905597077808827
1984,331,1.6589321907019328
1984,332,4.729181983280344
1984,333,2.991885675767511
1984,334,3.4663469219628285
1984,335,2.098347003962881
1984,336,1.5796220721159528
1984,337,5.699499604476712
1984,339,5.823791388058405
1984,423,6.718175377037013
1984,424,5.922315317547258
1984,425,7.9300321631894874
1984,441,6.8298704867760405
1984,442,9.857739030530354
1984,443,12.695538352820249
1984,444,6.480284440505667
1984,445,5.672593650153578
1984,446,5.634590989577607
1984,447,9.568554805953777
1984,448,6.560151028131836
1984,451,8.69674671358174
1984,452,0.758707873066295
1984,453,13.958635289306399
1984,454,6.487455758448962
1984,481,2.0421279923507267
1984,483,7.8420677212268695
1984,484,8.52166005995766
1984,485,7.037244680227936
1984,486,0.7113663407315433
1984,487,11.90860443387412
1984,488,12.304194834022802
1984,492,7.202357413478588
1984,493,1.9030967974015256
1984,511,4.473033652486777
1984,512,14.295757551235106
1984,515,6.502537780070821
1984,517,2.0895397372719278
1984,518,5.146064206077817
1984,519,6.819864073750084
1984,521,0.4016729471199636
1984,522,2.3648940567133594
1984,523,17.063215283595888
1984,524,7.482295342303459
1984,525,13.850541928123217
1984,531,16.248778863957288
1984,532,12.106969112192191
1984,533,13.720410897722196
1984,541,11.498864266888612
1984,551,1.943385084934996
1984,561,13.614219492751484
1984,562,7.469637476029586
1984,611,3.2724985505117155
1984,621,9.720109536849625
1984,622,2.7016708359210257
1984,623,4.415483799168039
1984,624,8.99704159173966
1984,711,20.963801535027574
1984,712,4.01858561274442
1984,713,10.494287951639699
1984,721,8.470169896659923
1984,722,12.315070490642073
1984,811,14.427821709292111
1984,812,10.180736157339553
1984,813,5.967881604667212
1985,113,14.836621821999502
1985,114,22.145632284747464
1985,115,21.032360480397642
1985,211,6.352091557269195
1985,212,5.328907913399694
1985,213,9.193391368144814
1985,221,0.5209348314841868
1985,236,23.127055915981735
1985,237,14.716340490950214
1985,238,19.605155881528344
1985,311,3.019998399213328
1985,312,1.5106394238401992
1985,313,2.197882946398427
1985,314,5.521863506334287
1985,315,5.6902391480237675
1985,316,3.320000245018468
1985,321,5.392146060910797
1985,322,1.4146818945314803
1985,323,5.154548189750276
1985,324,1.3697893459121429
1985,325,1.4764875509994624
1985,326,3.4986835915469165
1985,327,3.947988167662877
1985,331,1.445258278891805
1985,332,4.469370951510509
1985,333,2.658303815424267
1985,334,2.4368594927297393
1985,335,1.6533842964844625
1985,336,1.2833267011539993
1985,337,5.850060285474097
1985,339,5.168916868689773
1985,423,6.974166130112498
1985,424,6.2812668791025805
1985,425,8.087486611216164
1985,441,6.860606180575979
1985,442,9.575277820063937
1985,443,12.080413264937505
1985,444,6.590954287832085
1985,445,6.480076360965301
1985,446,6.1448753915636125
1985,447,10.139011194297158
1985,448,6.85253392867535
1985,451,10.153695646577248
1985,452,0.8810561389254777
1985,453,14.332795987820168
1985,454,6.782821960503793
1985,481,1.2265183293817254
1985,483,3.812316715542522
1985,484,8.077381071780911
1985,485,6.313675142880808
1985,486,1.1726926427187747
1985,487,17.512768921219628
1985,488,9.3756921506505
1985,492,8.739168554934357
1985,493,2.245088868101029
1985,511,3.939464199144236
1985,512,16.455406263910557
1985,515,7.345505678933047
1985,517,1.54254474513985
1985,518,4.503368646217982
1985,519,6.528030551660352
1985,521,0.6233661773577317
1985,522,2.479634628013478
1985,523,17.563378791926095
1985,524,7.083475039698171
1985,525,14.924132197048431
1985,531,17.045007770607548
1985,532,17.862233133595502
1985,533,16.678852129409613
1985,541,11.33779421650477
1985,551,2.3402248816351103
1985,561,16.084553119055315
1985,562,7.775630745938623
1985,611,4.629549014789921
1985,621,11.263815884076346
1985,622,5.427930533064543
1985,623,6.813125789609101
1985,624,10.586429912295582
1985,711,24.47773096860318
1985,712,4.973876698014629
1985,713,11.19780805718479
1985,721,10.724769944482471
1985,722,13.158839244099163
1985,811,14.430199161553489
1985,812,11.197389052342277
1985,813,9.17712573195745
1986,113,14.971848660173906
1986,114,21.924024374432776
1986,115,17.720854548317675
1986,211,4.514351198638076
1986,212,5.664053561037483
1986,213,7.260872400078242
1986,221,0.6893609319042755
1986,236,21.313512514821568
1986,237,14.521792462050337
1986,238,17.739866788818183
1986,311,3.3807928057531744
1986,312,3.1382536171594393
1986,313,2.852473292240769
1986,314,5.7520175478305955
1986,315,6.922551799821794
1986,316,3.2772907917359566
1986,321,5.695549382703775
1986,322,1.2373222075998511
1986,323,5.301329241069962
1986,324,2.0105972562390946
1986,325,2.0253060787646864
1986,326,3.2609317467912047
1986,327,3.359886777193692
1986,331,2.0680902370149443
1986,332,5.356535196974449
1986,333,2.8416956052298974
1986,334,1.9291250171162535
1986,335,1.9673827452325068
1986,336,1.706562942874771
1986,337,5.491765468576629
1986,339,5.500738686876403
1986,423,6.233836951115036
1986,424,5.939966063950703
1986,425,7.547947695783719
1986,441,7.022082945963716
1986,442,9.869517583712804
1986,443,12.746028774669732
1986,444,5.841559137394156
1986,445,5.610416537464236
1986,446,5.614221670311633
1986,447,9.406842027342606
1986,448,8.666024024318572
1986,451,8.76449313758257
1986,452,1.2004365039851965
1986,453,13.303490585381168
1986,454,6.539363080037126
1986,481,2.3126529996009877
1986,483,3.8260366355805826
1986,484,8.532593629991215
1986,485,7.150685263894337
1986,486,1.3900978607791934
1986,487,12.46224651229685
1986,488,8.636728705407679
1986,492,10.045635833716828
1986,493,2.4053533131076854
1986,511,3.503268510293152
1986,512,11.785663619966357
1986,515,8.303291274450899
1986,517,1.9629579819016696
1986,518,3.874662675732686
1986,519,14.626316944688323
1986,521,0.5940132779438599
1986,522,3.147907169073403
1986,523,12.383241925867559
1986,524,5.720713907234376
1986,525,13.362701908957417
1986,531,15.787464212418008
1986,532,14.785143331203265
1986,533,19.184318097361576
1986,541,10.59135487088925
1986,551,2.232963218201474
1986,561,13.986488446676718
1986,562,7.740257753642586
1986,611,3.676708707730566
1986,621,10.965514133412935
1986,622,2.3442749528864906
1986,623,6.372867825590174
1986,624,8.04367239508114
1986,711,19.648715987862943
1986,712,5.674017818022492
1986,713,11.068063704945516
1986,721,10.509923783714163
1986,722,12.727393380315396
1986,811,13.848473578082169
1986,812,10.753417841406668
1986,813,7.01278283179312
1987,113,17.1071289007983
1987,114,34.32993316918748
1987,115,21.97102963003683
1987,211,4.685441117886802
1987,212,6.0865207013903735
1987,213,6.6017820761432535
1987,221,0.7938885947125754
1987,236,20.93619274314835
1987,237,14.268092622816697
1987,238,17.51672911590076
1987,311,3.6025800804993686
1987,312,2.7960480593347086
1987,313,2.6901452364601184
1987,314,5.459767647538661
1987,315,7.12184470943657
1987,316,3.098900761483665
1987,321,5.893956359543521
1987,322,1.2375757766285753
1987,323,4.9473917891306884
1987,324,1.668353205156408
1987,325,1.9481844968660442
1987,326,3.753129476240892
1987,327,3.859719278601991
1987,331,1.9730143424521749
1987,332,3.684990986754448
1987,333,2.55993441906558
1987,334,2.2031216061066807
1987,335,1.6998134796686482
1987,336,1.3980814027755997
1987,337,5.113704337958072
1987,339,5.12327576669558
1987,423,6.531368841695301
1987,424,6.449044103676821
1987,425,8.822587459285607
1987,441,7.844918214763787
1987,442,9.961226132123784
1987,443,9.267054703798697
1987,444,6.1899336379958925
1987,445,5.968515939515238
1987,446,5.4769167446633364
1987,447,9.760227580601462
1987,448,7.540006474767768
1987,451,9.450332626751457
1987,452,0.990429945958593
1987,453,13.730524727332105
1987,454,8.181948147386427
1987,481,0.9351393172220371
1987,483,2.9571757963779635
1987,484,9.3224464868218
1987,485,7.594856976387128
1987,486,1.051434686643034
1987,487,18.351236979166664
1987,488,12.377718013649778
1987,492,3.022716709769582
1987,493,2.1194512760553157
1987,511,3.313476783075579
1987,512,11.4289667577571
1987,515,8.44609405925844
1987,517,3.0485084726899934
1987,518,6.050363849231139
1987,519,4.810901001112347
1987,521,0.0
1987,522,2.338561459004699
1987,523,12.848776943999008
1987,524,5.79777279956162
1987,525,11.565752128666036
1987,531,16.36766204950102
1987,532,14.632410089321349
1987,533,22.90574791648767
1987,541,10.837491390134373
1987,551,2.7987369395582595
1987,561,15.2413578471361
1987,562,10.833119493627578
1987,611,4.854417535830893
1987,621,11.389418958163875
1987,622,1.2036111413604123
1987,623,7.431838651687032
1987,624,8.467636472331892
1987,711,23.961914837344615
1987,712,4.51096677021557
1987,713,12.024694865839798
1987,721,10.949632801833284
1987,722,13.351219203901557
1987,811,13.884100544850526
1987,812,11.429606020234436
1987,813,7.056990148508316
1988,113,16.57455026567935
1988,114,33.46218893452525
1988,115,19.077758860455145
1988,211,5.16362108121651
1988,212,6.472269045759157
1988,213,10.338883204663132
1988,221,0.62324606678044
1988,236,20.061386003158525
1988,237,11.796102140641345
1988,238,15.866028561868486
1988,311,3.7597664913972073
1988,312,1.770083431371491
1988,313,4.747401498670534
1988,314,6.003665981023157
1988,315,7.619021689259435
1988,316,3.350585872606856
1988,321,5.917761245431284
1988,322,1.5562905461130998
1988,323,4.703636383320923
1988,324,3.0837004405286343
1988,325,1.7088352702714666
1988,326,3.552742406683512
1988,327,4.23473841740974
1988,331,3.4048120393881214
1988,332,4.441605671964009
1988,333,3.241715353501904
1988,334,3.1142625760819214
1988,335,3.2473059716008557
1988,336,2.249917761626644
1988,337,5.157957448197628
1988,339,5.777532039858285
1988,423,6.675603196865806
1988,424,5.720405453671045
1988,425,7.5454910062789216
1988,441,6.471357045860206
1988,442,9.075027818624887
1988,443,9.683250705392869
1988,444,5.604156736204257
1988,445,5.538156083628551
1988,446,5.147686446270244
1988,447,8.788086778362539
1988,448,6.52596513540976
1988,451,9.29051766935957
1988,452,0.7259857568874526
1988,453,14.028017620831992
1988,454,7.464536077607573
1988,481,0.6460309143910945
1988,483,3.8127165046373896
1988,484,8.921878118253233
1988,485,11.874113689901828
1988,486,0.5253916431177811
1988,487,17.48285212952624
1988,488,10.218337815341274
1988,492,3.222927217338999
1988,493,2.4342213765449268
1988,511,3.690381465652779
1988,512,14.192108451260763
1988,515,7.558558558558559
1988,517,2.080675710453183
1988,518,4.934505652251929
1988,519,6.138538969540046
1988,521,0.21706797443421635
1988,522,2.1135279006790335
1988,523,11.271451450083871
1988,524,4.449419516697288
1988,525,8.581138487680544
1988,531,14.978245996084919
1988,532,16.58748015099905
1988,533,25.715601258537333
1988,541,10.596534960348421
1988,551,2.6969059087759226
1988,561,16.05782077962013
1988,562,13.322134642718698
1988,611,3.4653056700070515
1988,621,9.071874165065534
1988,622,3.0634124126938675
1988,623,5.955199043746265
1988,624,7.57002203914262
1988,711,20.594540574956277
1988,712,4.474345174022246
1988,713,10.86123754350762
1988,721,10.159788175879449
1988,722,11.430299523771334
1988,811,12.945483348961012
1988,812,11.118777865268973
1988,813,6.525259792441624
1989,113,15.834728841942546
1989,114,26.52624062834702
1989,115,17.523078705789956
1989,211,6.647448584459169
1989,212,6.1130090709390394
1989,213,8.522914712636243
1989,221,0.7480453708900578
1989,236,17.872733499937596
1989,237,11.041395367191507
1989,238,16.238310410808772
1989,311,2.9018165932505733
1989,312,2.3602638272966705
1989,313,2.291139363259923
1989,314,6.454458369920971
1989,315,6.35227437430508
1989,316,2.29989396840411
1989,321,4.6954284313490575
1989,322,1.5525864629174653
1989,323,4.341345214182607
1989,324,1.960662046357498
1989,325,1.6784974939778392
1989,326,3.2032509456812472
1989,327,3.3842967397047876
1989,331,1.6092824616957009
1989,332,4.286488372786305
1989,333,2.541998720405818
1989,334,2.406146059251319
1989,335,1.9276431134860477
1989,336,1.711052156069287
1989,337,4.59381780962129
1989,339,4.864225641778985
1989,423,5.585436142442727
1989,424,5.700811065822455
1989,425,7.459290914949503
1989,441,6.323606340835515
1989,442,7.781799437465682
1989,443,7.888597127997395
1989,444,5.637819522695735
1989,445,4.813674255984033
1989,446,5.083496597304885
1989,447,8.114840049796337
1989,448,6.078877700160647
1989,451,8.981290383175072
1989,452,1.0601104581353826
1989,453,13.265818011642352
1989,454,6.273007216567547
1989,481,1.9626096470181769
1989,483,4.464896598909709
1989,484,8.622482050700793
1989,485,6.6889280361791075
1989,486,0.6444590840088219
1989,487,15.016653674438382
1989,488,8.365245228316018
1989,492,2.7614443246704203
1989,493,1.7414797618513438
1989,511,3.7290459983934383
1989,512,9.13601073864461
1989,515,7.339346065071238
1989,517,1.843593821715973
1989,518,3.771356930433262
1989,519,11.876002137894174
1989,521,0.30009871668311944
1989,522,2.2124316892486378
1989,523,10.952104177129712
1989,524,5.355646046852123
1989,525,3.348859620944426
1989,531,13.665089967550362
1989,532,13.370571956661594
1989,533,16.64938527625537
1989,541,10.217937666131768
1989,551,2.8740368073325526
1989,561,13.400139532248945
1989,562,12.746686958326334
1989,611,3.4355183307952815
1989,621,8.637335581894927
1989,622,1.2548669798593357
1989,623,5.834691346351719
1989,624,7.597026335323902
1989,711,20.835907898571847
1989,712,4.973702263892065
1989,713,10.087700917241515
1989,721,9.145980904177677
1989,722,11.02828227786928
1989,811,12.889500732589381
1989,812,11.720890388368558
1989,813,6.303285189376
1990,113,15.41449269227106
1990,114,25.893045867681252
1990,115,18.356837068748426
1990,211,7.244435888207181
1990,212,5.73349837278518
1990,213,9.449254120657317
1990,221,1.4207006078421025
1990,236,18.03750260276278
1990,237,11.037183798226739
1990,238,15.597635902167593
1990,311,2.8461721534480677
1990,312,1.3936771070197316
1990,313,2.4692828597464014
1990,314,5.108149670953572
1990,315,5.904121199844342
1990,316,1.7417158890722275
1990,321,4.020945797199073
1990,322,1.3457862800577576
1990,323,4.343850290546213
1990,324,1.3032585906684198
1990,325,1.594756116086868
1990,326,2.688677674467208
1990,327,3.050308852743978
