year,naics3,sd_weighted,d7525_weighted,d9010_weighted,d9990_weighted,d1001_weighted
1990.0,312,0.5862499999999999,1.0725,1.451,0.22627,0.2341
1990.0,313,0.2758333333333333,0.3033666666666666,0.6140333333333333,0.6065,0.19491
1990.0,314,0.34135000000000004,0.3583,0.8675999999999999,0.57945,0.11680000000000001
1990.0,315,0.3356666666666667,0.44273333333333337,0.7687666666666667,0.6889,0.2668333333333333
1990.0,316,0.26143333333333335,0.3594,0.6196,0.3159,0.2274766666666667
1990.0,321,0.22619999999999998,0.25386666666666663,0.5506666666666666,0.3922333333333334,0.18696666666666664
1990.0,322,0.23354999999999998,0.3137,0.5870500000000001,0.2672,0.22265000000000001
1990.0,323,0.3025,0.2998,0.7035,0.6006,0.275
1990.0,324,0.2489,0.114,0.3444,0.8961,0.0715
1990.0,325,0.42774285714285715,0.6348428571428572,1.0656428571428571,0.5286142857142857,0.24492857142857144
1990.0,326,0.27565,0.31475,0.61995,0.63195,0.28405
1990.0,327,0.28742,0.35874,0.74576,0.30629999999999996,0.2637
1990.0,331,0.29386,0.37005999999999994,0.751,0.47792,0.18912
1990.0,332,0.32151111111111114,0.40817777777777775,0.8159222222222222,0.39595555555555556,0.2503555555555555
1990.0,333,0.35069999999999996,0.44657142857142856,0.8858857142857143,0.43732857142857146,0.29557142857142854
1990.0,334,0.4644166666666667,0.649985,1.1648166666666666,0.57265,0.36748833333333336
1990.0,335,0.3375,0.4749,0.8658,0.403975,0.2396
1990.0,336,0.3098571428571429,0.40771428571428575,0.7622571428571429,0.4253571428571429,0.14638333333333334
1990.0,337,0.25156666666666666,0.31993333333333335,0.6094,0.40166666666666667,0.31160000000000004
1990.0,339,0.4071,0.5670999999999999,1.01895,0.56675,0.29505
1991.0,311,0.35181111111111113,0.4607888888888889,0.8348,0.5438444444444444,0.19400777777777778
1991.0,312,0.58865,1.11985,1.42,0.31075,0.28875
1991.0,313,0.24886666666666668,0.2959,0.5674,0.5115333333333334,0.2382
1991.0,314,0.33865,0.3777,0.78355,0.6355999999999999,0.2908
1991.0,315,0.3481,0.4098333333333333,0.8056666666666666,0.6446666666666666,0.38589999999999997
1991.0,316,0.26730000000000004,0.34113333333333334,0.6059666666666667,0.5688333333333334,0.3391
1991.0,321,0.23776666666666668,0.2394333333333333,0.5412333333333333,0.43083333333333335,0.20146666666666668
1991.0,322,0.2264,0.3147,0.5597000000000001,0.34695,0.21810000000000002
1991.0,323,0.3079,0.302,0.716,0.6033,0.2486
1991.0,324,0.2478,0.1568,0.391,0.8449,0.1036
1991.0,325,0.4253,0.6284285714285714,1.0368285714285714,0.5548428571428571,0.2857
1991.0,326,0.27475,0.33530000000000004,0.657,0.41445,0.30369999999999997
1991.0,327,0.2998,0.3928,0.76802,0.36185999999999996,0.24906
1991.0,331,0.29318,0.3916,0.71384,0.4309,0.23974600000000001
1991.0,332,0.34525555555555554,0.4357777777777778,0.8979444444444444,0.41105555555555556,0.2337
1991.0,333,0.36888571428571426,0.4162571428571429,0.9275285714285715,0.42887142857142857,0.35227142857142857
1991.0,334,0.46366666666666667,0.6383666666666667,1.1447833333333335,0.5886833333333333,0.4000333333333333
1991.0,335,0.338875,0.475075,0.852225,0.425325,0.2319
1991.0,336,0.3261857142857143,0.41122857142857144,0.8441,0.38411428571428574,0.19298
1991.0,337,0.2524666666666667,0.32256666666666667,0.5933999999999999,0.4973,0.2566333333333333
1991.0,339,0.41500000000000004,0.54735,1.06145,0.5582,0.3075
1992.0,311,0.34756666666666663,0.4498444444444445,0.8228444444444444,0.5556666666666668,0.18160222222222222
1992.0,312,0.61855,1.11995,1.4741,0.4125,0.32175
1992.0,313,0.21386666666666665,0.24686666666666665,0.5050333333333333,0.4300999999999999,0.1404
1992.0,314,0.31225,0.35619999999999996,0.73065,0.6145,0.21795
1992.0,315,0.3458666666666667,0.4174,0.7797000000000001,0.638,0.31383333333333335
1992.0,316,0.2845,0.3706333333333333,0.6379333333333334,0.4594666666666667,0.4009666666666667
1992.0,321,0.22863333333333333,0.25420000000000004,0.5593333333333333,0.3646,0.20523333333333335
1992.0,322,0.21894999999999998,0.2674,0.52325,0.38280000000000003,0.22915
1992.0,323,0.3112,0.309,0.7219,0.6033,0.2759
1992.0,324,0.2331,0.1416,0.3764,0.8279,0.0964
1992.0,325,0.41368571428571427,0.5814714285714285,1.0227,0.5049571428571429,0.35069999999999996
1992.0,326,0.2542,0.3175,0.6168,0.3741,0.27875000000000005
1992.0,327,0.29910000000000003,0.39698,0.74672,0.33890000000000003,0.31829999999999997
1992.0,331,0.29348,0.37812,0.7332799999999999,0.36132,0.32694
1992.0,332,0.32062222222222225,0.4032222222222222,0.8147777777777778,0.42666666666666664,0.2533111111111111
1992.0,333,0.3416571428571428,0.41818571428571427,0.8776285714285714,0.3872285714285714,0.31797142857142857
1992.0,334,0.4329,0.5971000000000001,1.1079166666666667,0.4813,0.30577000000000004
1992.0,335,0.33694999999999997,0.479,0.8230500000000001,0.517075,0.21505
1992.0,336,0.28962857142857146,0.3941857142857143,0.7247428571428571,0.3536428571428571,0.14254
1992.0,337,0.2668333333333333,0.34926666666666667,0.6349666666666667,0.41853333333333337,0.3097666666666667
1992.0,339,0.4103,0.5488999999999999,1.04535,0.45965,0.434
1993.0,311,0.36212222222222223,0.45560000000000006,0.8778333333333334,0.6194000000000001,0.16964555555555555
1993.0,312,0.6105499999999999,1.1018,1.46035,0.448,0.21589999999999998
1993.0,313,0.23066666666666666,0.28396666666666665,0.5468333333333334,0.48786666666666667,0.13623333333333335
1993.0,314,0.29155,0.37260000000000004,0.71095,0.5740500000000001,0.2299
1993.0,315,0.3478666666666667,0.4220333333333333,0.8150333333333334,0.6302333333333333,0.2557
1993.0,316,0.2962666666666667,0.32903333333333334,0.7304333333333334,0.5452333333333333,0.19343
1993.0,321,0.2229,0.2617,0.5477,0.3922666666666667,0.16183333333333333
1993.0,322,0.21710000000000002,0.2843,0.52705,0.3554,0.2213
1993.0,323,0.3046,0.3232,0.6971,0.6088,0.2318
1993.0,324,0.2493,0.1383,0.3642,0.8833,0.1611
1993.0,325,0.4094142857142857,0.5441142857142857,1.0266142857142857,0.5725285714285714,0.30132857142857145
1993.0,326,0.2552,0.35305,0.6175999999999999,0.39485000000000003,0.24205
1993.0,327,0.29056,0.38986,0.7365,0.33094,0.23476
1993.0,331,0.29954000000000003,0.39276,0.7766200000000001,0.38492000000000004,0.15543800000000002
1993.0,332,0.32076666666666664,0.39185555555555557,0.8113888888888889,0.45008888888888887,0.2310888888888889
1993.0,333,0.3530857142857143,0.4496857142857143,0.9220714285714287,0.33795714285714284,0.2829
1993.0,334,0.41185,0.5496166666666666,1.0484833333333334,0.47940000000000005,0.26211
1993.0,335,0.338625,0.464875,0.8214250000000001,0.468125,0.24265
1993.0,336,0.2963857142857143,0.3788,0.7104,0.45854285714285714,0.21780999999999998
1993.0,337,0.25723333333333337,0.32056666666666667,0.6053666666666667,0.5059333333333333,0.24756666666666668
1993.0,339,0.40675,0.5551,1.0554000000000001,0.5039,0.30555
1994.0,311,0.3611111111111111,0.46147777777777776,0.8707333333333334,0.5982222222222222,0.17423444444444447
1994.0,312,0.6507499999999999,1.21885,1.54755,0.226755,0.25755
1994.0,313,0.23139999999999997,0.2753333333333334,0.5534,0.5134333333333333,0.13504000000000002
1994.0,314,0.3035,0.34485,0.78045,0.56545,0.10102
1994.0,315,0.3273333333333333,0.3995666666666667,0.7989,0.48833333333333334,0.21546666666666667
1994.0,316,0.2839,0.33590000000000003,0.6250333333333333,0.6610333333333333,0.20576666666666665
1994.0,321,0.2214,0.2527333333333333,0.5676,0.34513333333333335,0.13306666666666667
1994.0,322,0.21925,0.2939,0.53315,0.35995,0.16995
1994.0,323,0.2928,0.3,0.7073,0.5746,0.2159
1994.0,324,0.2475,0.1483,0.4455,0.7082,0.07215
1994.0,325,0.4127714285714286,0.5637,1.0123285714285715,0.5630714285714286,0.34134285714285717
1994.0,326,0.26395,0.3546,0.62975,0.41075,0.27235
1994.0,327,0.29268,0.41528,0.73076,0.33903999999999995,0.22554
1994.0,331,0.30701999999999996,0.38276000000000004,0.78084,0.4906,0.23195000000000002
1994.0,332,0.31616666666666665,0.3956222222222222,0.7884222222222221,0.4832666666666667,0.2114888888888889
1994.0,333,0.3588,0.4524714285714286,0.9575857142857143,0.4510166666666667,0.25317142857142855
1994.0,334,0.40291666666666665,0.5004166666666666,1.0581833333333333,0.5290833333333333,0.18943999999999997
1994.0,335,0.343775,0.46915,0.818525,0.45775,0.24109999999999998
1994.0,336,0.2845142857142857,0.37902857142857144,0.6653,0.3860514285714286,0.26825714285714286
1994.0,337,0.23246666666666668,0.305,0.5675666666666667,0.29836666666666667,0.3176666666666667
1994.0,339,0.40285000000000004,0.5248999999999999,1.0236,0.46015,0.36205
1995.0,311,0.3808111111111111,0.45002222222222227,0.9214777777777778,0.6355333333333334,0.20250555555555558
1995.0,312,0.6695,1.3229000000000002,1.5745,0.24447,0.23504999999999998
1995.0,313,0.25020000000000003,0.2696,0.5623333333333332,0.5108,0.22676666666666667
1995.0,314,0.3039,0.35960000000000003,0.7362,0.5114000000000001,0.1658
1995.0,315,0.35346666666666665,0.39986666666666665,0.8060333333333333,0.7246666666666667,0.2586333333333333
1995.0,316,0.2819,0.3286,0.6839666666666666,0.4995,0.2306666666666667
1995.0,321,0.22999999999999998,0.27899999999999997,0.5638666666666666,0.36929999999999996,0.1465
1995.0,322,0.25415,0.38234999999999997,0.6431,0.2915,0.17765
1995.0,323,0.2954,0.303,0.714,0.5832,0.2281
1995.0,324,0.286,0.195,0.5639,0.7803,0.08213
1995.0,325,0.4218,0.6140285714285714,1.0264285714285715,0.5619,0.34222857142857144
1995.0,326,0.2842,0.3637,0.6907,0.52295,0.21075
1995.0,327,0.30301999999999996,0.42474,0.7936,0.28998,0.21154
1995.0,331,0.31684,0.41518,0.8038399999999999,0.39605999999999997,0.20112999999999998
1995.0,332,0.32855555555555555,0.40786666666666666,0.8229,0.4568888888888889,0.2735
1995.0,333,0.35000000000000003,0.4517142857142857,0.8902571428571429,0.43615714285714285,0.26778571428571424
1995.0,334,0.40621666666666667,0.5450333333333334,1.0265,0.5401166666666667,0.32164000000000004
1995.0,335,0.348975,0.50415,0.843375,0.44035,0.198325
1995.0,336,0.2898,0.39035714285714285,0.7076714285714285,0.44567142857142855,0.15897457142857144
1995.0,337,0.26676666666666665,0.3405,0.6189333333333333,0.3578333333333334,0.25853333333333334
1995.0,339,0.41164999999999996,0.53425,1.0276,0.6154499999999999,0.29625
1996.0,311,0.3973222222222222,0.4723666666666666,0.9279777777777779,0.6440111111111111,0.3252055555555555
1996.0,312,0.65305,1.2616,1.5579999999999998,0.1902,0.15519
1996.0,313,0.2548333333333333,0.2992666666666666,0.6176333333333334,0.5138333333333334,0.16753333333333334
1996.0,314,0.32010000000000005,0.35455000000000003,0.80945,0.5825,0.092125
1996.0,315,0.3668666666666667,0.44283333333333336,0.8799,0.5375,0.31766666666666665
1996.0,316,0.3880333333333333,0.39663333333333334,0.7642666666666665,0.8661,0.18790000000000004
1996.0,321,0.24113333333333334,0.29173333333333334,0.593,0.4258,0.15533333333333332
1996.0,322,0.24025000000000002,0.3226,0.59015,0.36734999999999995,0.19035
1996.0,323,0.3105,0.3255,0.7503,0.6233,0.2103
1996.0,324,0.233,0.1402,0.359,0.6809,0.06713
1996.0,325,0.4247714285714285,0.6090857142857143,1.0708285714285715,0.5824,0.24445714285714287
1996.0,326,0.28105,0.3644,0.67615,0.50815,0.19974999999999998
1996.0,327,0.31738,0.437,0.8385999999999999,0.40621999999999997,0.21825999999999998
1996.0,331,0.29452,0.37611999999999995,0.71858,0.34581999999999996,0.289252
1996.0,332,0.34415555555555555,0.4187222222222222,0.8746222222222222,0.4649,0.29319999999999996
1996.0,333,0.3644142857142857,0.4973,0.9411428571428572,0.42142857142857143,0.27895714285714285
1996.0,334,0.38586666666666664,0.4846,0.9739,0.529,0.3171866666666667
1996.0,335,0.379325,0.488975,0.8563,0.45845,0.285875
1996.0,336,0.2956285714285714,0.3687285714285714,0.6825142857142857,0.47705714285714285,0.2895142857142857
1996.0,337,0.27473333333333333,0.3350666666666667,0.6663666666666667,0.37496666666666667,0.37756666666666666
1996.0,339,0.41655,0.5144500000000001,1.0821,0.4748,0.3191
1997.0,311,0.3760222222222222,0.49077777777777776,0.9180333333333333,0.5378666666666666,0.1963
1997.0,312,0.6616500000000001,1.2191,1.59095,0.168375,0.206555
1997.0,313,0.2695,0.31853333333333333,0.6249,0.4636,0.1776333333333333
1997.0,314,0.2967,0.29635,0.7703,0.58765,0.1502
1997.0,315,0.3782666666666667,0.4038,0.9519666666666667,0.608,0.26453333333333334
1997.0,316,0.3051,0.33623333333333333,0.7659666666666666,0.53695,0.2592666666666667
1997.0,321,0.24609999999999999,0.2826,0.6157,0.38230000000000003,0.17446666666666666
1997.0,322,0.2623,0.318,0.6423000000000001,0.36135,0.26205
1997.0,323,0.3243,0.3469,0.7575,0.7607,0.2402
1997.0,324,0.2126,0.1519,0.4495,0.5159,0.08313
1997.0,325,0.41469999999999996,0.5956428571428571,1.0533857142857141,0.5273857142857142,0.26542857142857146
1997.0,326,0.26675000000000004,0.35265,0.6568499999999999,0.3988,0.2041
1997.0,327,0.31779999999999997,0.43907999999999997,0.80662,0.37206,0.27406
1997.0,331,0.28126,0.36394000000000004,0.72116,0.43635999999999997,0.133434
1997.0,332,0.3205,0.39278888888888885,0.8169444444444445,0.44452222222222226,0.25818222222222226
1997.0,333,0.35741428571428574,0.5222428571428571,0.8676857142857143,0.48989999999999995,0.29112857142857146
1997.0,334,0.36835,0.47796666666666665,0.9084500000000001,0.5273666666666667,0.27679166666666666
1997.0,335,0.322625,0.445725,0.80305,0.4203,0.262
1997.0,336,0.3072714285714286,0.4566142857142857,0.7523857142857143,0.3483,0.15680857142857144
1997.0,337,0.25833333333333336,0.29866666666666664,0.6107,0.44956666666666667,0.3425
1997.0,339,0.42695,0.5478000000000001,1.077,0.64125,0.3295
1998.0,311,0.3885111111111111,0.4745888888888889,0.9396777777777778,0.6449888888888888,0.2607144444444444
1998.0,312,0.7031,1.2957,1.6378,0.37534999999999996,0.1996
1998.0,313,0.2682333333333333,0.3354333333333333,0.6267,0.42873333333333336,0.26649666666666666
1998.0,314,0.34299999999999997,0.42245,0.8604499999999999,0.47400000000000003,0.1736
1998.0,315,0.3817333333333333,0.4566666666666667,0.8963333333333333,0.5500333333333334,0.40610000000000007
1998.0,316,0.38409999999999994,0.3692333333333333,0.8656666666666667,0.6680666666666667,0.38739999999999997
1998.0,321,0.24716666666666667,0.3072,0.6261666666666666,0.3362,0.13103333333333333
1998.0,322,0.27575,0.3539,0.6541,0.45699999999999996,0.2404
1998.0,323,0.3237,0.3456,0.7225,0.754,0.2154
1998.0,324,0.2092,0.1525,0.4753,0.4765,0.193
1998.0,325,0.42484285714285713,0.5536571428571428,1.0797,0.47880000000000006,0.2701142857142857
1998.0,326,0.27845,0.36939999999999995,0.6714500000000001,0.48464999999999997,0.23325
1998.0,327,0.32842,0.45316,0.84016,0.38626,0.30358
1998.0,331,0.28886,0.36824,0.74562,0.39804000000000006,0.18059
1998.0,332,0.32974444444444445,0.39113333333333333,0.8385555555555555,0.4630222222222222,0.2716666666666667
1998.0,333,0.36025714285714283,0.4778142857142857,0.9094,0.4322714285714286,0.3070857142857143
1998.0,334,0.4432833333333333,0.5353833333333333,1.0282333333333333,0.5302833333333333,0.5331666666666667
1998.0,335,0.3004,0.392775,0.775975,0.374425,0.299975
1998.0,336,0.30495714285714287,0.4299714285714286,0.7584428571428571,0.40806714285714285,0.17771142857142858
1998.0,337,0.2557333333333333,0.3335333333333333,0.6323333333333333,0.2973,0.2755666666666667
1998.0,339,0.4122,0.5422,1.0493999999999999,0.5569,0.3129
1999.0,311,0.3665111111111111,0.4875666666666667,0.8660888888888889,0.6107111111111111,0.19445777777777776
1999.0,312,0.7501,1.4438499999999999,1.8450000000000002,0.4121,0.18005
1999.0,313,0.24739999999999998,0.30826666666666663,0.5658333333333333,0.4250333333333334,0.2432733333333333
1999.0,314,0.3133,0.38865,0.85865,0.32130000000000003,0.129345
1999.0,315,0.3515333333333333,0.40976666666666667,0.8043999999999999,0.7185333333333332,0.24696666666666667
1999.0,316,0.32216666666666666,0.3028,0.6944333333333333,0.6074,0.32318
1999.0,321,0.28576666666666667,0.42493333333333333,0.6947,0.3924666666666667,0.18874
1999.0,322,0.2729,0.33725,0.6574,0.47835,0.20375
1999.0,323,0.3419,0.3663,0.8106,0.6503,0.2494
1999.0,324,0.2809,0.2114,0.5076,0.7265,0.06189
1999.0,325,0.42974285714285715,0.6041142857142857,1.0630285714285714,0.5862999999999999,0.2844285714285714
1999.0,326,0.2864,0.37024999999999997,0.6930499999999999,0.49365,0.2344
1999.0,327,0.33498,0.47729999999999995,0.83726,0.3941,0.27946
1999.0,331,0.304,0.39428,0.70114,0.5252,0.25973199999999996
1999.0,332,0.34288888888888885,0.4466,0.8546555555555556,0.5115777777777778,0.24515555555555554
1999.0,333,0.33985714285714286,0.46431428571428573,0.8669142857142856,0.45985714285714285,0.2304
1999.0,334,0.3660333333333334,0.5079666666666667,0.9367000000000001,0.5130333333333333,0.26898333333333335
1999.0,335,0.312975,0.39105,0.75535,0.5082,0.24257499999999999
1999.0,336,0.3156714285714286,0.4551857142857143,0.7627714285714285,0.43244285714285713,0.19043285714285713
1999.0,337,0.2578666666666667,0.32443333333333335,0.6418666666666667,0.32116666666666666,0.33793333333333336
1999.0,339,0.39915,0.55835,1.0504,0.4616,0.28225
2000.0,311,0.38036666666666663,0.4881555555555555,0.8794555555555555,0.6093222222222222,0.2765677777777778
2000.0,312,0.73595,1.4213999999999998,1.741,0.276495,0.18738500000000002
2000.0,313,0.2619666666666667,0.3189,0.6323666666666666,0.4615333333333333,0.15857666666666667
2000.0,314,0.311,0.37225,0.77165,0.5576,0.188
2000.0,315,0.3642666666666667,0.4781666666666667,0.8518666666666667,0.6806333333333333,0.25930333333333333
2000.0,316,0.37046666666666667,0.40680000000000005,0.8368666666666668,0.6991333333333333,0.4592866666666667
2000.0,321,0.28983333333333333,0.4303333333333333,0.6997,0.3544333333333333,0.18106666666666668
2000.0,322,0.26405,0.38215,0.66145,0.30985,0.1723
2000.0,323,0.3358,0.3639,0.8183,0.5714,0.29
2000.0,324,0.2238,0.179,0.3943,0.5962,0.1062
2000.0,325,0.42887142857142857,0.5792285714285714,1.098,0.5611285714285714,0.2450142857142857
2000.0,326,0.30565,0.3982,0.7495499999999999,0.51925,0.2549
2000.0,327,0.33158000000000004,0.44101999999999997,0.83012,0.45982,0.2433
2000.0,331,0.30564,0.37662,0.7367600000000001,0.51544,0.2298
2000.0,332,0.3339333333333333,0.41806666666666664,0.8282666666666666,0.4485,0.28632222222222226
2000.0,333,0.3452,0.4911428571428571,0.8765999999999999,0.4316714285714286,0.25575714285714285
2000.0,334,0.42333333333333334,0.5676166666666668,1.0340333333333334,0.48879999999999996,0.32641666666666663
2000.0,335,0.3103,0.3825,0.776675,0.396475,0.2439
2000.0,336,0.3083571428571429,0.4192,0.7574428571428571,0.3783142857142857,0.15774
2000.0,337,0.28176666666666667,0.3407,0.6451333333333333,0.4785,0.42840000000000006
2000.0,339,0.4315,0.5867,1.105,0.5592,0.2911
2001.0,311,0.4023222222222222,0.5234000000000001,0.9393444444444445,0.7323,0.23332555555555556
2001.0,312,0.7321500000000001,1.3911499999999999,1.7459000000000002,0.5452,0.23235
2001.0,313,0.27623333333333333,0.3209,0.6334,0.4008333333333334,0.3915333333333333
2001.0,314,0.32865,0.4202,0.8394999999999999,0.5025,0.1348
2001.0,315,0.3753666666666667,0.4331333333333333,0.8744,0.6698,0.25356666666666666
2001.0,316,0.3542666666666667,0.351,0.7374333333333333,0.8433,0.22153333333333336
2001.0,321,0.3041333333333333,0.4385333333333333,0.7261666666666667,0.43920000000000003,0.28126666666666666
2001.0,322,0.2937,0.39155000000000006,0.7074,0.39765000000000006,0.21710000000000002
2001.0,323,0.3251,0.3401,0.7684,0.6196,0.2614
2001.0,324,0.2433,0.1903,0.4081,0.6053,0.1714
2001.0,325,0.4570142857142857,0.5782571428571429,1.1292428571428572,0.6044571428571429,0.4135714285714286
2001.0,326,0.30265,0.35314999999999996,0.6991499999999999,0.5479,0.32175
2001.0,327,0.34004,0.45018,0.8543,0.46083999999999997,0.29154
2001.0,331,0.29578,0.38426,0.7360800000000001,0.42329999999999995,0.19948000000000002
2001.0,332,0.3439111111111111,0.4172444444444444,0.8339555555555556,0.5102,0.28354444444444443
2001.0,333,0.3711428571428571,0.48917142857142853,0.9195,0.5481714285714286,0.3202714285714286
2001.0,334,0.45598333333333335,0.5555833333333333,1.1521333333333332,0.5479333333333333,0.24484000000000003
2001.0,335,0.31227499999999997,0.38349999999999995,0.7803,0.433525,0.31425
2001.0,336,0.32777142857142855,0.4381857142857143,0.7861714285714285,0.44375714285714285,0.1558057142857143
2001.0,337,0.2881,0.34759999999999996,0.6594666666666666,0.5385333333333334,0.34393333333333337
2001.0,339,0.43884999999999996,0.60815,1.1215000000000002,0.6116999999999999,0.31784999999999997
2002.0,311,0.4079888888888889,0.4930555555555556,0.9614222222222223,0.7323444444444445,0.23084444444444444
2002.0,312,0.5730999999999999,0.80195,1.4220000000000002,0.55445,0.42345
2002.0,313,0.23843333333333336,0.30060000000000003,0.5553333333333333,0.3662,0.2245
2002.0,314,0.31205,0.34515,0.7785,0.5991500000000001,0.1341
2002.0,315,0.38256666666666667,0.41973333333333335,0.8153,0.8775666666666667,0.3461
2002.0,316,0.31903333333333334,0.3480666666666667,0.7057666666666668,0.7369666666666667,0.2179766666666667
2002.0,321,0.30223333333333335,0.40599999999999997,0.7156333333333333,0.5138,0.2975
2002.0,322,0.2952,0.34935,0.6868000000000001,0.50415,0.21765
2002.0,323,0.3469,0.3576,0.8592,0.5925,0.2543
2002.0,324,0.1931,0.1728,0.3547,0.598,0.06711
2002.0,325,0.44821428571428573,0.6163285714285714,1.1032142857142857,0.5683285714285714,0.2842571428571429
2002.0,326,0.28785,0.35814999999999997,0.69745,0.4592,0.27805
2002.0,327,0.3263,0.44082,0.81402,0.42607999999999996,0.25646
